author,belongsName,belongsId,content,displayTime,domain,editor,hasImg,hasVideo,id,imageUrl,inputTime,isDisclosed,isElited,isFixed,isOfficial,isRecommend,keyword,newsJson,originNodeRname,originUrl,originalName,originalType,pretitle,shorttitle,source,sourceId,contentId,sourcetitle,sourceType,subtitle,title,url,originName
本报记者  孙秀艳,#生态#,"[""1010""]",白皮书从中国应对气候变化新理念、实施积极应对气候变化国家战略、中国应对气候变化发生历史性变化、共建公平合理合作共赢的全球<em>气候</em>治理体系等方面，详细介绍了中国应对气候变化的进展，全面分享了中国应对气候变化的实践和经验钱勇：白皮书指出，地球是人类唯一赖以生存的家园，面对全球<em>气候</em>挑战，人类是一荣俱荣、一损俱损的命运共同体，没有哪个国家能独善其身。世界各国应该加强团结、推进合作，携手共建人类命运共同体。　　近年来，气候变化、生物多样性丧失、荒漠化加剧、极端<em>气候</em>事件频发，给人类生存和发展带来严峻挑战。以政策协同、机制创新为手段，推动减污降碳协同增效一体谋划、一体部署、一体推进、一体考核，协同推进环境效益、<em>气候</em>效益、经济效益多赢，走出一条符合国情的应对气候变化道路。 　　,1635470409000,,王仁宏                     ,0,0,1000032268272,,1635470409000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2021-10/29/nw.D110000renmrb_20211029_6-03.htm,,, 中国应对气候变化新理念 ,,1,32268272,32268272,,1,,为全球<em>气候</em>治理贡献中国智慧,http://env.people.com.cn/n1/2021/1029/c1010-32268272.html,人民网－人民日报
,#本网原创#,"[""192493""]",人民网银川3月17日电（秦瑞杰、赵茉钰）“宁夏地处西北干旱半干旱区域，随着<em>气候</em>变暖气象灾害呈多发、频发、重发态势，不时出现极端灾害性天气。”17日，宁夏气象局召开3.23世界气象日信息通报会。会上，宁夏<em>气候</em>中心主任孙银川介绍了对百姓生活生产影响较大的气象灾害。他表示，宁夏主要的气象灾害有干旱、暴雨、霜冻、大风、沙尘暴、暴雪、冰雹等。    宁夏气象局召开“3.23”世界气象日信息通报会。孙银川表示，近年来，随着<em>气候</em>变暖，宁夏强降雨事件的频率和强度已经增加，尤其是局地性暴雨每年都有不同程度的发生，对百姓生活生产影响加大。,1647508295000,,赵茉钰                     ,1,0,2000035179372,http://nx.people.com.cn/NMediaFile/2022/0317/LOCAL202203171711000243434786501.jpg,1647508295000,,,,,,,,,,,,,,2,35179372,35179372,,1,,随着<em>气候</em>变暖，宁夏不时出现干旱等极端灾害性天气,http://nx.people.com.cn/n2/2022/0317/c192493-35179372.html,人民网-宁夏频道
,#地市#本地#滚动#广东频道#生态#深圳#,"[""378375"",""378554"",""337343"",""123932"",""378380"",""389436""]",记者1月16日获悉，宝安近日被国家<em>气候</em>中心授予“中国<em>气候</em>宜居城市”称号，成为深圳首批获此殊荣的城区之一。  　　“中国<em>气候</em>宜居城市”作为一项国家级<em>气候</em>宜居品牌，是衡量一区域优质<em>气候</em>生态资源综合禀赋的权威认定，旨在充分挖掘并发挥地方<em>气候</em>资源优势，助推美丽中国建设和地方经济社会发展。  　　根据国家<em>气候</em>标志评价标准，宝安在<em>气候</em>宜居禀赋、<em>气候</em>不利条件、<em>气候</em>生态环境、<em>气候</em>舒适性、<em>气候</em>景观五大类42项指标中优良率为76.2%且优率达71.9%，达到“中国<em>气候</em>宜居城市”标准。  　　<em>气候</em>环境宜人宜居 蓝天碧水随处可见  　　宝安地处南海之滨，背山面海，属亚热带季风气候，<em>气候</em>温和，温度适宜，年平均气温22.8℃，年适宜温度日达160天，夏无酷暑，冬少严寒，春秋适宜。  　　宝安区相关负责人表示，将以此为契机，依托优越的<em>气候</em>条件、优美的生态环境、宜居的城市空间、丰富的自然资源、厚重的历史文化，护好生态优势、讲好宝安故事、挖掘气候资源，全方位、多角度丰富“中国<em>气候</em>宜居城市”品牌内涵,1642380998000,,张晨牧                     ,1,0,2000035098290,http://gd.people.com.cn/mediafile/pic/20220117/2/7166453816969847486.jpg,1642380998000,,,,,,,,,http://sztqb.sznews.com/PC/content/202201/17/content_1154390.html ,,,,,2,35098290,35098290,宝安获“中国气候宜居城市”称号,1,,深圳宝安获“中国<em>气候</em>宜居城市”称号,http://gd.people.com.cn/n2/2022/0117/c123932-35098290.html,深圳特区报
本报记者 孙秀艳,#滚动新闻#国际#科技#陕西频道#要闻#,"[""337341"",""378286"",""378305"",""186331"",""190197""]",白皮书从中国应对气候变化新理念、实施积极应对气候变化国家战略、中国应对气候变化发生历史性变化、共建公平合理合作共赢的全球<em>气候</em>治理体系等方面，详细介绍了中国应对气候变化的进展，全面分享了中国应对气候变化的实践和经验钱勇：白皮书指出，地球是人类唯一赖以生存的家园，面对全球<em>气候</em>挑战，人类是一荣俱荣、一损俱损的命运共同体，没有哪个国家能独善其身。世界各国应该加强团结、推进合作，携手共建人类命运共同体。近年来，气候变化、生物多样性丧失、荒漠化加剧、极端<em>气候</em>事件频发，给人类生存和发展带来严峻挑战。以政策协同、机制创新为手段，推动减污降碳协同增效一体谋划、一体部署、一体推进、一体考核，协同推进环境效益、<em>气候</em>效益、经济效益多赢，走出一条符合国情的应对气候变化道路。,1635468134000,,孙挺                        ,0,0,2000034980087,,1635468134000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2021-10/29/nw.D110000renmrb_20211029_6-03.htm ,,,中国应对气候变化新理念,,2,34980087,34980087,为全球气候治理贡献中国智慧,1,,为全球<em>气候</em>治理贡献中国智慧,http://sn.people.com.cn/n2/2021/1029/c186331-34980087.html,人民网-人民日报
本报记者  孙秀艳,#湖北频道#环球#国内#新闻中心#张隽#,"[""192237"",""194084"",""365909"",""194063"",""364644""]",白皮书从中国应对气候变化新理念、实施积极应对气候变化国家战略、中国应对气候变化发生历史性变化、共建公平合理合作共赢的全球<em>气候</em>治理体系等方面，详细介绍了中国应对气候变化的进展，全面分享了中国应对气候变化的实践和经验钱勇：白皮书指出，地球是人类唯一赖以生存的家园，面对全球<em>气候</em>挑战，人类是一荣俱荣、一损俱损的命运共同体，没有哪个国家能独善其身。世界各国应该加强团结、推进合作，携手共建人类命运共同体。　　近年来，气候变化、生物多样性丧失、荒漠化加剧、极端<em>气候</em>事件频发，给人类生存和发展带来严峻挑战。以政策协同、机制创新为手段，推动减污降碳协同增效一体谋划、一体部署、一体推进、一体考核，协同推进环境效益、<em>气候</em>效益、经济效益多赢，走出一条符合国情的应对气候变化道路。 　　,1635465131000,,张隽                        ,0,0,2000034979736,,1635465131000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2021-10/29/nw.D110000renmrb_20211029_6-03.htm,,, 中国应对气候变化新理念 ,,2,34979736,34979736,,1,,为全球<em>气候</em>治理贡献中国智慧,http://hb.people.com.cn/n2/2021/1029/c194063-34979736.html,人民网－《人民日报》
,#经济·科技#,"[""1004""]",　　近期，由中国邮政储蓄银行绿色金融课题组编写的专著《商业银行<em>气候</em>融资研究》在中国金融出版社正式出版。该书聚焦商业银行<em>气候</em>融资这一前沿课题，从理论内涵、政策机制、业务实践、风险管理、产品案例、研究建议等维度开展了系统性研究，是邮储银行在绿色金融领域不断创新实践的一项阶段性研究成果，旨在对发展绿色金融提供有益启示近年来，邮储银行从公司治理、政策制度、资源配置、产品创新、风险管理、金融科技、绿色运营和能力建设等方面，大力发展可持续金融、绿色金融和<em>气候</em>融资，充分利用内外部平台开展绿色金融相关课题研究，不断提升专业能力下一步，邮储银行将继续践行绿色发展理念，贯彻实施《中国邮政储蓄银行落实碳达峰碳中和行动方案》，加强创新实践和专业研究，加快建设一流的绿色普惠银行、<em>气候</em>友好型银行和生态友好型银行，以金融力量助力实现碳达峰碳中和目标,1649818620000,,董童                        ,0,0,1000032398089,,1649818643000,,,,,,,,,http://finance.china.com.cn/roll/20220413/5784438.shtml ,,,,,1,32398089,32398089,邮储银行绿色金融课题组出版专著《商业银行气候融资研究》,1,,邮储银行绿色金融课题组出版《商业银行<em>气候</em>融资研究》,http://finance.people.com.cn/n1/2022/0413/c1004-32398089.html,中国网财经
,#滚动新闻#非洲#国际#,"[""157278"",""42359"",""1002""]",据阿德西纳介绍，为保证非洲粮食供应，非洲开发银行实施了“技术支持非洲农业变革”项目，两年间已向27个国家的1200万农民发放“<em>气候</em>友好型种子”。  　　,1653461463000,,崔译戈                     ,0,0,1000032430282,,1653461463000,,,,,,,,,http://www.news.cn/world/2022-05/25/c_1128682394.htm ,,,,,1,32430282,32430282,,1,,非洲开发银行计划融资250亿美元支持非洲应对<em>气候</em>变化,http://world.people.com.cn/n1/2022/0525/c1002-32430282.html,新华网
,#县区传真#安徽新闻列表#,"[""374164"",""337309""]",绩溪县伏岭镇供图  近日，根据“宣城市<em>气候</em>宜游乡镇”评选方案，经专家组对入围的18家单位现场复核和综合评议，决定对9家单位授予“宣城市<em>气候</em>宜游乡镇”称号，绩溪县伏岭镇成功入选。  地域优势独特。<em>气候</em>舒适宜人，环境幽静优美，树木参天葱茏，毛竹挺拔茂盛，有天然氧吧之称。  文旅资源丰富。伏岭镇历史悠久，文化底蕴深厚，是徽文化核心区的重要组成部分，也是徽菜、徽剧的发祥地。此外，伏岭镇还有红色旅游、传统古村落、踏青赏花、研学旅游等旅游线路，是一个天然的夏季养生圣地，<em>气候</em>宜游乡镇。,1641535920000,,黄艳                        ,1,0,2000035085850,http://ah.people.com.cn/NMediaFile/2022/0107/LOCAL202201071408000540522011141.jpg,1641535961000,,,,,,,,,,,,,,2,35085850,35085850,,1,,绩溪伏岭镇入选“宣城市<em>气候</em>宜游乡镇”,http://ah.people.com.cn/n2/2022/0107/c374164-35085850.html,人民网-安徽频道
,#滚动#澳新频道#社会|科技#消息#,"[""408098"",""408038"",""408084"",""361997""]",人民网悉尼3月23日 据澳大利亚广播公司报道，悉尼一名来自<em>气候</em>行动抗议组织“封锁澳大利亚”的23岁<em>气候</em>抗议者连续两天在通往悉尼南部一个工业中心的桥梁上阻塞交通，要求采取<em>气候</em>行动。,1648017062000,,李含悦                     ,0,0,1000032382234,,1648017062000,,,,,,,,,,,,,,1,32382234,32382234,,1,,悉尼一<em>气候</em>抗议者连续两日将自己悬挂在高空致交通堵塞,http://australia.people.com.cn/n1/2022/0323/c408038-32382234.html,人民网-澳大利亚频道
,#国际#滚动新闻#,"[""1002"",""157278""]",　　新华社联合国7月25日电（记者王建刚）国际移民组织、联合国儿童基金会、乔治城大学和联合国大学25日发布新的指导方针，以更好地保护在气候变化背景下的迁徙儿童。这是联合国发布的首个气候变化背景下迁徙儿童权利保护问题全球政策框架。  　　这份《关于气候变化背景下流动儿童的指导原则》共提出9项原则，关注由于气候变化的不利影响导致一些儿童在境内和跨境流动过程中面临的特殊和多层面脆弱性。  　　国际移民组织总干事安东尼奥·维托里诺说：“制定这些指导原则的目的是，确保在政策辩论和方案规划中对儿童的需求和权利加以考虑。在气候变化、环境退化和灾害的背景下，管理迁徙和解决儿童流离失所问题是我们现在必须应对的巨大挑战。”  　　根据指导原则，仅在2020年，就有近1000万儿童在受到与天气相关的冲击后流离失所。大约10亿儿童生活在33个面临气候变化影响高风险的国家，未来几年还会有数以百万计的儿童迁徙。  　　联合国儿童基金会执行主任凯瑟琳·拉塞尔说:“流离失所的儿童遭受虐待、贩卖和剥削的风险更大。他们更有可能失去接受教育和医疗保健的机会。他们经常被迫早婚和做童工。通过这些原则指导下的协调行动，各国政府、民间社会和国际组织可以共同努力，更好地保护流动儿童的权利和福祉。”,1658812448000,,贾文婷                     ,0,0,1000032486006,,1658812448000,,,,,,,,,http://www.news.cn/world/2022-07/26/c_1128864205.htm ,,,,,1,32486006,32486006,,1,,联合国发布首个<em>气候</em>变化背景下迁徙儿童权利保护问题全球政策框架,http://world.people.com.cn/n1/2022/0726/c1002-32486006.html,新华网
,#滚动新闻#社会·法治#,"[""136657"",""1008""]",这样的新增选址布局，由中国气象局依据中国<em>气候</em>观测系统（CCOS）实施方案布局要求，按照需求牵引、科学合理、着眼长远、统筹节约的原则展开。  　　,1655679648000,,温璐                        ,0,0,1000032450450,,1655679648000,,,,,,,,,https://epaper.gmw.cn/gmrb/html/2022-06/20/nw.D110000gmrb_20220620_4-08.htm ,,,,,1,32450450,32450450,我国将新增8个国家大气本底站,1,,我国将新增8个国家大气本底站 实现<em>气候</em>系统关键观测区全覆盖,http://society.people.com.cn/n1/2022/0620/c1008-32450450.html,光明日报
,#要闻#山东频道#滚动新闻#,"[""166192"",""166188"",""358829""]",然而，近年来频繁发生的极端<em>气候</em>和灾害，时刻提醒着我们气候变化危机已来——  从增暖速度上看，我国大于全球平均，山东大于全国平均。受<em>气候</em>变暖影响，山东的降水在增多，平均每10年增加10毫米，但降水空间分布极不均匀，鲁西北在变湿，半岛呈现干旱化趋势。同时，<em>气候</em>变暖造成山东天气<em>气候</em>的极端性明显增强，2018年开始，山东连续4年遭受台风影响，台风北上影响山东的概率明显加大。去年秋季遭遇罕见秋汛，阴雨寡照日数创1951年以来历史同期之最。<em>气候</em>变暖一小步，极端天气的发生便迈出一大步。“十四五”时期是推动经济社会全面绿色低碳转型，为碳达峰碳中和目标实现奠定基础的重要关键期、窗口期。如今，应对气候变化、减缓<em>气候</em>变暖已成为全世界的共识。实现碳达峰碳中和是我国经过深思熟虑作出的重大战略决策，也是我国对国际社会的庄严承诺。,1649384520000,,聂俊穹                     ,1,0,2000035213600,http://sd.people.com.cn/mediafile/pic/20220408/72/13040167186354897496.jpg,1649384528000,,,,,,,,,https://sd.dzwww.com/sdnews/202204/t20220408_10070579.htm ,,,,,2,35213600,35213600,海岱财评｜给生产生活各领域戴上“体温计”——应对气候变化的山东担当,1,,给生产生活各领域戴上“体温计”——应对<em>气候</em>变化的山东担当,http://sd.people.com.cn/n2/2022/0408/c166192-35213600.html,大众报业·大众日报客户端
,#产经#环保#国际#湖北频道#新闻中心#环球#,"[""194086"",""343737"",""355474"",""192237"",""194063"",""194084""]",　　埃塞俄比亚恩托托空间天文台地面站。　　资料图片 　　2021年9月，在柬埔寨理工大学，中方人员向柬方技术人员讲解颗粒物分析仪采样部分的基本结构和原理，并对其进行使用操作及日常维护的培训。　　资料图片 　　2019年11月，在巴基斯坦瓜达尔港，中方人员进行家用太阳能设备安装演示。　　资料图片 　　老挝万象赛色塔综合开发区。　　本报记者 孙广勇摄　　中国通过开展应对气候变化南南合作，提供力所能及的支持和帮助，与广大发展中国家一起，共同提高应对气候变化能力。2011年以来，中国累计安排资金约12亿元人民币，与36个发展中国家签署41份气候变化合作文件，采取了多种多样的合作方式，如共建低碳示范区，援助气象卫星、光伏发电系统和照明设备、新能源汽车、环境监测设备、清洁炉灶等应对气候变化相关物资，开展能力建设培训等，取得良好的合作效果　　　　巴基斯坦总理中巴经济走廊事务特别助理哈立德·曼苏尔——&nbsp;　　“为当地民众带来真正的福祉”　　本报记者&nbsp;&nbsp;程是颉　　眼前是湛蓝无垠的阿拉伯海，身后是一望无际的茫茫戈壁——巴基斯坦南部沿海的瓜达尔港，由于缺水缺电，良好的区位优势长期未能充分发挥作用，当地人世代以渔业为生，努力满足温饱。　　近年来，随着瓜达尔港被确立为中巴经济走廊重点项目，港区、瓜达尔自由区和周边设施建设不断取得进展。2021年7月5日，瓜达尔港的多个项目集中举行开工仪式。除了基础设施和工厂项目外，中巴双方还签署了两份援助文件——中国生态环境部向巴方捐赠家用太阳能设备谅解备忘录，以及中国政府在瓜达尔港援建海水淡化厂执行协议。“清澈的淡水和清洁的电能都是民生所需，中国的援助为当地民众带来真正的福祉。”巴基斯坦总理中巴经济走廊事务特别助理哈立德·曼苏尔表示。　　值得一提的是，这是中方第二次向巴方援助家用太阳能设备。在应对气候变化南南合作框架下，2019年11月，中方援助的4000套太阳能光伏系统和LED灯抵达瓜达尔港，切实解决了当地许多家庭的用电和照明问题，得到民众高度认可。“太阳能设备为尚未接入巴基斯坦国家电网的村落带来电力，居民家里夜间有灯光、夏天有风扇，生活质量大大提升。”曼苏尔说。　　曼苏尔表示，近年来，中国在经济发展和生态环保领域的成就都令人赞叹，脱贫攻坚取得全面胜利的同时，森林覆盖率不断提高、荒漠治理成果显著。这不仅使中国山更青水更绿，也为缓解全球气候变化作出了重要贡献。“中国的实践向世界证明，发展经济民生与保护生态环境并非不可兼得。”曼苏尔说，通过学习借鉴中国的发展思路，巴基斯坦等广大发展中国家也有机会在提升民众生活质量的同时，更好地应对气候变化。　　中巴经济走廊还架起了绿色发展理念交流互鉴之桥。据曼苏尔介绍，巴基斯坦长期面临严重的水土流失问题，季风气候导致各类水旱灾害频发。在中巴经济走廊新一阶段的建设中，河流流域的梯级开发、农业设施的建设利用、清洁能源设备的普及，不仅将帮助巴基斯坦有效缓解水旱灾害，还能提升自然资源的利用效率，走上可持续发展之路。　　在卡洛特水电站建设现场，航拍照片绿意盎然，项目施工遵循国际领先的生态环保标准；在卡拉奇至拉合尔高速公路第三标段，道路两旁的绿化工程赏心悦目……在当地人眼中，中国工程师们不仅创造了更多工作机会、建起了新的学校和医疗援助中心，还让自己的家园“绿意”更浓。“中国企业带来了推动可持续发展的高标准和新理念，为巴基斯坦各类基础设施建设树立了标杆。”曼苏尔说。　　曼苏尔相信，随着双方高质量共建中巴经济走廊，可持续发展理念将更加深入人心，巴基斯坦将为积极应对全球气候变化作出贡献，“我们付出的努力不仅为了自己，也为了全人类的美好未来”。　　　　柬埔寨环境部环境知识和信息总司司长乔·帕里斯——&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;　　“绿色光源照亮了西港”　　本报记者&nbsp;&nbsp;赵益普　　去年8月的一天，柬埔寨西哈努克市（又称“西港”）静谧的夜晚一下子“亮”了起来。在市区公园、学校、寺庙及周边乡村街道，200套光伏发电系统和2800个太阳能路灯将白天积蓄的能量化作温煦的灯光，为民众夜晚的出行和生活提供便利。　　这些绿色光源设备来自中国，用于建设柬埔寨低碳示范区项目。2015年，中国宣布在发展中国家开展10个低碳示范区、100个减缓和适应气候变化项目及1000个应对气候变化培训名额的“十百千”项目。柬埔寨低碳示范区是其中第一个实施落地的低碳示范区项目，目标是在整个西港范围内进行低碳化建设改造。　　柬埔寨环境部环境知识和信息总司司长乔·帕里斯作为柬方代表全程参与了示范区建设。他对中方提供的援助赞不绝口，“中国援助的绿色光源照亮了西港，帮助柬埔寨迈出了应对气候变化的重要一步。”据帕里斯介绍，示范区建设首批物资于2020年12月抵柬，2021年8月全部投入使用，除了太阳能发电设备，还有10套环境监测设备和200辆电动摩托车。根据中柬双方2019年11月签署的谅解备忘录，中方通过向柬方援助相关设备和物资、提供能力建设培训、与柬方共同编制低碳示范区建设方案的方式，帮助柬埔寨提高应对气候变化能力。　　援助物资抵达西港后，当地政府迅速展开清关、卸货工作，投入使用前，中国技术专家还为柬埔寨环境部的工作人员提供了关于设备安装、使用和维护方面的培训。“现在西港的晚上几乎到处灯火通明，民众外出活动更加方便了，市区的治安也更好了。”帕里斯告诉记者，柬埔寨仍是一个缺电的国家，在用电高峰期，首都金边也常停电。西港现在许多室外照明系统使用绿色能源后，不仅供电稳定，而且低碳环保，西港民众真切感受到了低碳示范区建设带来的好处。　　“在中国的帮助下，柬埔寨提高了应对气候变化的能力。”帕里斯表示，柬埔寨将以低碳示范区建设为契机，在发展绿色经济、应对气候变化方面寻求更大突破。“通过共建低碳示范区，西港乃至柬埔寨全国都将积累绿色发展的经验。无论是基于柬中友好传统，还是在南南合作框架下，柬中应对气候变化的合作都将在未来不断深化。”　　柬埔寨首相洪森日前表示，柬埔寨致力于到2030年将温室气体排放量减少超6400万吨。帕里斯说，采用绿色能源是降低碳排放的有效手段，柬埔寨低碳示范区的建设需要更多绿色能源系统。“我们希望在绿色能源开发、固体废弃物管理、污水处理等领域同中方继续合作，将低碳示范区建设得更加完备、更具可持续性。”帕里斯认为，中国城市注重生态环保，积极应对气候变化，探索出的“绿色经验”值得柬埔寨学习。　　帕里斯表示，中国通过实施一系列应对气候变化南南合作项目，为其他发展中国家提高应对气候变化能力提供了支持。“柬埔寨低碳示范区的建设不仅为柬中开启了应对气候变化领域合作的新篇章，也为‘一带一路’沿线国家和地区探索低碳发展路径提供了积极的示范，树立了良好榜样。”　　　　老挝自然资源与环境部计划与财务司副司长苏纳德·苏加伦——&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;　　“两国合作中一道亮丽的风景线”　　本报记者&nbsp;&nbsp;孙广勇　　在2021年11月举行的《联合国气候变化框架公约》第二十六次缔约方大会期间，中国和老挝代表团签署了一份接收证书，标志着中国向老挝万象赛色塔低碳示范区捐赠的首批物资成功交付。这批从扬州运抵万象的物资包括5套环境监测设备和2000套太阳能LED路灯。2020年7月，中老签署关于合作建设万象赛色塔低碳示范区的合作文件，确定中方向老方援助相关低碳节能物资，并共同编制低碳示范区规划方案。　　老挝自然资源与环境部计划与财务司副司长苏纳德·苏加伦从项目之初就参与其中。他表示，老中合作建设万象赛色塔低碳示范区是落实《中国共产党和老挝人民革命党关于构建中老命运共同体行动计划》的重要举措。建设工作以低碳发展规划为指导，以低碳交通带动低碳生活方式的转变，以低碳照明提升绿色基础设施建设水平，以技术交流和宣传活动增强老挝应对气候变化的能力和低碳发展意识，从软硬件两方面推动绿色可持续发展，“感谢中国为应对气候变化所作的努力和贡献”。　　万象赛色塔低碳示范区依托赛色塔综合开发区而建，是中国在发展中国家开展的低碳示范区合作项目之一。赛色塔综合开发区占地面积11.5平方公里，是中老两国政府间重点合作项目，也是老挝的国家级经济特区，承载了工业园区和万象新城的功能，吸引了来自不同国家的企业入驻。目前，开发区正在全面推进项目二、三期基础设施和万象新城建设，加快推进景观、园林、绿化、湖体等工程，全力打造一座“绿色、生态、宁静、现代”的万象新城。　　不久前，中方为示范区提供的第二批援助物资又从长沙运往老挝，包括28辆比亚迪新能源汽车。其中，12辆纯电巴士、8辆纯电卡车成为当地首批纯电动商用车，8辆纯电动乘用车也将带来超低能耗体验。“这批车辆的投放将帮助示范区实现低碳交通，运营后预计每年将助力当地减少1243吨碳排放，相当于植树超10万棵。”苏加伦指出，“太阳能开发、新能源车辆、空气污染控制等对老挝来说都属于新技术新设备，通过‘引进来’能让老挝人民受益，将为老挝应对气候变化提供大力支持。”　　记者看到，开发区两旁是一望无垠的稻田，与区内现代化的厂房和设施相得益彰。开发区工人和附近村民对记者表示，低碳示范区在老挝是全新概念，开发区的工厂重视环保，没有给附近的农田和牲畜造成任何负面影响，还给当地带来了更多收入，大家都很支持。“我多次赴中国参观访问，亲眼看到中国人民的收入和福利水平大幅提高。希望我们能学习借鉴中国经验，结合本地实际，以新发展理念推动老挝发展。”苏加伦说道。　　2021年是中老建交60周年，两国政府和民间开展了全方位的合作。苏加伦认为，万象赛色塔低碳示范区项目体现了老中两国长期的相互支持，双方将进一步加强合作以实现可持续发展。“赛色塔低碳示范区将成为两国合作中一道亮丽的风景线，随着以中老铁路为骨干、万象赛色塔综合开发区和磨憨—磨丁经济合作区为两翼的中老经济走廊建设持续推进，两国在应对气候变化领域的合作将迎来更广阔的前景。”　　　　埃塞空间科学和技术研究所卫星项目负责人伊尔卡尔·查尼——　　“中国帮助我们实现了太空梦”　　本报记者&nbsp;&nbsp;邹&nbsp;&nbsp;松　　在东非的阿比西尼亚高原，埃塞俄比亚首都亚的斯亚贝巴以北约20公里，坐落着灰白色的恩托托空间天文台地面站。高大的卫星接收天线向天而立，数据分析与处理机房坐落在旁，身着制服的技术人员在监控室里实时记录着埃塞首颗人造卫星ETRSS—1发回的信息。　　作为埃塞空间科学和技术研究所卫星项目负责人，伊尔卡尔·查尼现在已不需要每天都去地面站，他的工作团队在中国航天工程师的培训下已独立承担起了卫星监测任务。“几年前，这都还只是埃塞俄比亚人的梦想。中国生态环境部联合国家航天局等机构，通过应对气候变化南南合作‘十百千’项目，帮助埃塞相继发射了两颗人造卫星，兴建了地面站，并系统培训了技术人员。中国帮助我们实现了太空梦。”查尼说。　　如今的恩托托山，因为拥有这座神秘而令人振奋的卫星地面站，成了埃塞俄比亚人的网红打卡地，当地政府积极向民众普及这座“天眼”的功用。查尼介绍，中国援助的遥感卫星对整个东非地区的生态环境观测起到重要作用，让埃塞俄比亚人第一次通过自己的卫星图片看到亚的斯亚贝巴的城市布局、祖客拉休眠火山周边的植被、库卡湖区的水体变化……更重要的是，埃塞是传统农业国家，卫星能够及时捕捉地面环境变化，比如尼罗河流域的火点及火情分布、农牧场旱雨季的地面湿度变化等，监测数据在处理后对指导农业活动意义重大。　　回忆起当时首颗卫星上天、地面站初建时的场景，查尼依旧兴奋。“我们所有在场的技术人员欢呼雀跃，高喊：‘这是我们的地面站，这是我们的宝贝！’大家挤在一块儿和天线合影，庆功时宰了两头羊感谢中方人员。”　　斯卡蒂是卫星地面站的数据传输工程师，负责每天对卫星传回的数据进行接收、解调和记录。“我们当时在中国接受了半个月的培训，回到地面站后中国工程师又手把手教我们，但真到独立操作时仍有不少问题需要请教。”斯卡蒂说，自己的工作是整个地面接收系统中的重要一环，直接关系到后期卫星数据的分析和应用，必须学到真本事。　　令查尼更感振奋的是，中国与埃塞俄比亚的航天合作仍在稳步推进。“目前ETRSS—1卫星的分辨率是13.7米，更多用于大范围生态环境监测。随着我们第二颗卫星的发射以及更大接收天线的设立，埃塞俄比亚将逐步实现分辨率达1米的高精度卫星数据处理。”查尼在接受当地媒体采访时表示，埃塞俄比亚和中国的航天合作是全方位的，在中方帮助下，埃塞不仅已拥有两颗遥感卫星，还拥有了一批相关技术人才，目前埃塞已计划自主生产卫星并实现卫星应用商业化，覆盖整个东非地区。　　埃塞俄比亚驻华大使特硕姆·托加表示，通过卫星项目，埃塞获得了大量应对气候变化的可靠分析依据。“埃塞国内大批青年开始了解、关注、学习航天技术，并在中方帮助下获得来华和在站培训机会，现在已成为卫星运控、气候变化分析的骨干。这是对两国全面战略合作伙伴关系的进一步诠释和发展，双方合作还将不断深入。”　　版式设计：蔡华伟 　　《 人民日报 》（ 2022年01月07日 16 版）,1641519954000,,郭婷婷                     ,0,0,2000035085441,,1641519954000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2022-01/07/nw.D110000renmrb_20220107_1-16.htm,,,,,2,35085441,35085441,,1,,应对<em>气候</em>变化南南合作有实效（大道不孤）,http://hb.people.com.cn/n2/2022/0107/c194063-35085441.html,人民网－《人民日报》
,#生态#滚动#,"[""1010"",""74877""]",世卫组织在会议召开之前发布这一报告，阐述了全球卫生界对<em>气候</em>行动的立场，即越来越多的研究显示，<em>气候</em>与健康之间有着众多不可分割的联系。　　报告建议各国政府将健康和社会正义置于联合国<em>气候</em>谈判的核心；优先考虑采取具有最大健康、社会和经济效益的应对气候变化的措施；引导向可再生能源过渡，减少空气污染，特别是燃煤造成的空气污染；促进可持续、有益健康的城市设计和交通系统,1634089110000,,初梓瑞                     ,0,0,1000032252058,,1634089110000,,,,,,,,,http://paper.people.com.cn/rmrb/html/2021-10/13/nw.D110000renmrb_20211013_7-16.htm,,, 世界卫生组织呼吁—— ,,1,32252058,32252058,,1,,各国采取<em>气候</em>行动确保疫情后绿色复苏,http://finance.people.com.cn/n1/2021/1013/c1004-32252058.html,人民网－人民日报
